timestamp,grid_i_r,grid_i_y,grid_i_b,grid_i_n,grid_thdi_r,grid_thdi_y,grid_thdi_b,grid_thdi_n,load_i_r,load_i_y,load_i_b,load_i_n,load_thdi_r,load_thdi_y,load_thdi_b,load_thdi_n,volt_r,volt_y,volt_b,freq_r,freq_y,freq_b,thdu_r,thdu_y,thdu_b,grid_pf_r,grid_pf_y,grid_pf_b,grid_pf_n,load_pf_r,load_pf_y,load_pf_b,load_pf_n,comp_cur_r,comp_cur_y,comp_cur_b,comp_rate_r,comp_rate_y,comp_rate_b,grid_kvar_r,grid_kvar_y,grid_kvar_b,grid_kw_r,grid_kw_y,grid_kw_b,grid_kva_r,grid_kva_y,grid_kva_b,load_kvar_r,load_kvar_y,load_kvar_b,load_kw_r,load_kw_y,load_kw_b,load_kva_r,load_kva_y,load_kva_b,temp_j1,temp_j2,temp_j3
2026-03-08T09:00:52.837455,148.085,144.755,151.827,3.845,8.642,8.585,8.725,13.605,137.635,133.741,142.169,4.347,12.976,12.925,13.185,20.273,231.886,232.404,231.641,50.093,50.096,50.13,2.194,2.365,2.096,0.92,0.902,0.941,0.83,0.881,0.861,0.899,0.8,9.27,9.541,8.885,87.071,85.406,89.234,8.54,8.126,8.953,35.413,34.62,35.853,38.554,37.652,38.887,9.136,8.709,9.553,32.81,32.335,33.204,37.302,36.702,37.865,42.696,45.534,42.218
2026-03-08T09:00:53.837214,147.701,144.786,151.359,3.848,8.608,8.515,8.696,13.612,137.309,133.134,141.667,4.39,12.957,12.808,13.148,20.278,232.726,232.783,232.443,50.136,50.095,49.989,2.189,2.359,2.098,0.922,0.902,0.94,0.827,0.88,0.863,0.9,0.798,9.301,9.552,8.927,86.899,85.431,88.971,8.494,8.108,8.91,35.468,34.562,35.839,38.446,37.726,38.962,9.106,8.678,9.542,32.897,32.307,33.152,37.382,36.65,37.785,42.714,45.495,42.266
2026-03-08T09:00:54.836065,147.501,144.388,150.834,3.852,8.601,8.463,8.69,13.575,136.861,132.866,141.053,4.435,12.895,12.727,13.129,20.223,232.545,232.666,232.267,50.051,50.012,50.0,2.191,2.35,2.104,0.919,0.901,0.937,0.828,0.88,0.859,0.9,0.798,9.344,9.617,8.967,86.716,85.28,88.754,8.471,8.08,8.91,35.386,34.593,35.79,38.444,37.601,38.876,9.087,8.645,9.516,32.85,32.304,33.162,37.381,36.666,37.801,42.81,45.583,42.255
2026-03-08T09:00:55.835370,147.554,144.179,151.052,3.838,8.557,8.425,8.655,13.602,136.54,133.136,140.992,4.478,12.846,12.699,13.113,20.316,231.936,232.146,232.157,50.146,50.066,50.08,2.185,2.353,2.099,0.917,0.898,0.937,0.826,0.88,0.86,0.896,0.798,9.418,9.691,9.043,86.515,85.172,88.685,8.452,8.039,8.892,35.422,34.603,35.906,38.479,37.602,38.88,9.038,8.626,9.494,32.797,32.203,33.215,37.362,36.628,37.785,42.801,45.545,42.205
2026-03-08T09:00:56.835855,146.929,144.267,150.668,3.824,8.499,8.351,8.636,13.64,136.609,132.861,140.375,4.524,12.79,12.612,13.083,20.278,232.159,232.237,232.008,50.05,50.127,50.083,2.186,2.342,2.1,0.918,0.898,0.937,0.827,0.878,0.859,0.897,0.796,9.488,9.753,9.1,86.185,85.053,88.752,8.443,8.026,8.864,35.341,34.499,35.842,38.464,37.486,38.867,9.016,8.613,9.472,32.805,32.108,33.223,37.335,36.533,37.866,42.686,45.607,42.157
2026-03-08T09:00:57.840987,146.908,144.149,150.065,3.796,8.49,8.3,8.613,13.662,136.169,132.849,140.063,4.556,12.688,12.518,13.026,20.387,232.519,232.185,231.753,50.094,50.022,50.036,2.179,2.335,2.103,0.916,0.896,0.938,0.826,0.878,0.857,0.895,0.796,9.556,9.817,9.188,86.232,85.067,88.331,8.413,8.016,8.848,35.334,34.508,35.888,38.372,37.435,38.89,8.995,8.579,9.474,32.707,32.063,33.126,37.303,36.477,37.73,42.809,45.58,42.181
2026-03-08T09:00:58.840416,146.827,144.377,150.019,3.769,8.423,8.257,8.603,13.745,135.649,132.389,140.189,4.587,12.668,12.424,13.018,20.403,232.211,232.641,232.017,50.034,49.991,50.173,2.179,2.333,2.098,0.913,0.897,0.936,0.825,0.874,0.858,0.896,0.796,9.647,9.901,9.268,86.03,84.75,88.24,8.392,7.983,8.813,35.274,34.355,35.798,38.319,37.489,38.93,8.992,8.559,9.442,32.686,32.135,33.134,37.165,36.353,37.824,42.732,45.518,42.232
2026-03-08T09:00:59.842060,146.181,144.018,149.525,3.731,8.392,8.222,8.592,13.795,135.477,132.622,139.451,4.602,12.578,12.395,13.006,20.534,231.872,231.838,232.012,50.117,50.037,49.996,2.175,2.326,2.098,0.915,0.895,0.936,0.824,0.873,0.856,0.893,0.796,9.726,10.024,9.343,85.847,84.837,88.198,8.352,7.966,8.81,35.313,34.384,35.811,38.292,37.396,38.939,8.957,8.552,9.419,32.687,32.089,33.103,37.228,36.396,37.743,42.844,45.547,42.191
2026-03-08T09:01:00.841738,146.002,143.911,149.513,3.688,8.358,8.166,8.564,13.857,135.313,132.4,139.501,4.61,12.543,12.317,12.965,20.605,232.573,232.287,232.266,50.174,50.063,50.175,2.178,2.324,2.096,0.913,0.895,0.934,0.825,0.872,0.855,0.893,0.794,9.8,10.105,9.426,85.837,84.781,87.825,8.323,7.959,8.791,35.248,34.343,35.77,38.29,37.307,38.904,8.923,8.532,9.395,32.627,32.028,33.106,37.161,36.291,37.823,42.757,45.596,42.275
2026-03-08T09:01:01.849897,145.975,144.009,149.187,3.646,8.309,8.11,8.537,13.947,135.108,132.5,139.004,4.624,12.482,12.254,12.933,20.804,231.868,231.929,231.349,50.091,50.079,50.029,2.173,2.318,2.101,0.912,0.893,0.934,0.823,0.872,0.854,0.893,0.797,9.934,10.216,9.531,85.529,84.893,87.712,8.317,7.925,8.749,35.254,34.297,35.794,38.255,37.253,38.948,8.894,8.506,9.371,32.645,31.893,33.116,37.196,36.218,37.799,42.762,45.598,42.352
2026-03-08T09:01:02.847146,146.216,143.876,148.787,3.597,8.266,8.087,8.504,14.052,134.996,132.291,138.533,4.612,12.407,12.149,12.861,20.875,232.405,231.94,231.837,50.068,50.13,50.152,2.169,2.309,2.098,0.911,0.895,0.933,0.824,0.87,0.853,0.892,0.797,10.024,10.291,9.63,85.723,85.025,87.501,8.303,7.916,8.723,35.213,34.126,35.831,38.293,37.235,38.879,8.889,8.498,9.349,32.569,31.892,33.186,37.078,36.185,37.699,42.744,45.678,42.271
2026-03-08T09:01:03.851250,145.982,144.194,148.44,3.542,8.231,8.026,8.476,14.096,134.901,132.843,138.618,4.608,12.338,12.11,12.831,21.066,231.851,231.795,231.333,50.132,50.035,50.165,2.162,2.302,2.099,0.908,0.894,0.93,0.824,0.869,0.855,0.889,0.797,10.129,10.406,9.723,85.412,84.911,87.621,8.281,7.929,8.729,35.107,34.136,35.784,38.172,37.198,38.848,8.869,8.468,9.338,32.568,31.804,33.146,37.025,36.138,37.743,42.801,45.554,42.358
2026-03-08T09:01:04.850944,145.998,144.104,148.445,3.491,8.2,7.98,8.466,14.203,134.844,132.892,138.331,4.595,12.293,12.024,12.807,21.181,232.584,231.396,231.695,50.022,50.12,50.15,2.159,2.296,2.096,0.908,0.892,0.93,0.824,0.869,0.853,0.889,0.798,10.22,10.53,9.831,85.582,85.123,87.264,8.23,7.89,8.691,35.094,34.045,35.748,38.196,37.081,38.817,8.821,8.461,9.314,32.583,31.828,33.172,36.992,36.105,37.701,42.814,45.613,42.319
2026-03-08T09:01:05.848435,145.348,144.422,147.988,3.432,8.145,7.963,8.451,14.34,134.666,132.849,137.622,4.568,12.232,11.985,12.759,21.35,231.915,232.172,231.664,50.1,50.02,50.016,2.162,2.295,2.094,0.909,0.891,0.928,0.828,0.868,0.852,0.888,0.798,10.3,10.609,9.909,85.46,85.185,87.115,8.231,7.91,8.676,35.135,34.071,35.814,38.121,36.99,38.882,8.807,8.47,9.277,32.507,31.77,33.166,37.033,36.046,37.724,42.877,45.549,42.23
2026-03-08T09:01:06.852093,145.641,144.586,148.326,3.381,8.125,7.918,8.417,14.457,134.359,133.056,137.468,4.539,12.15,11.937,12.731,21.594,231.93,231.279,231.766,50.148,50.049,50.091,2.156,2.287,2.094,0.909,0.893,0.926,0.828,0.869,0.853,0.889,0.798,10.432,10.746,9.992,85.562,85.021,87.144,8.197,7.907,8.636,34.991,33.966,35.798,38.051,37.012,38.825,8.789,8.472,9.242,32.544,31.758,33.1,36.893,36.037,37.736,42.832,45.688,42.238
2026-03-08T09:01:07.849856,145.652,144.933,147.681,3.337,8.063,7.868,8.383,14.61,134.547,133.347,137.616,4.519,12.114,11.878,12.68,21.764,232.195,231.798,231.718,50.129,50.196,50.136,2.154,2.285,2.09,0.906,0.891,0.927,0.827,0.866,0.853,0.886,0.798,10.529,10.844,10.124,85.435,85.196,87.111,8.204,7.902,8.648,35.044,33.974,35.692,37.989,36.953,38.816,8.75,8.459,9.217,32.451,31.588,33.094,36.867,35.934,37.711,42.765,45.663,42.362
2026-03-08T09:01:08.853716,145.652,144.705,148.005,3.298,8.035,7.836,8.359,14.715,134.587,133.454,137.386,4.477,12.026,11.809,12.624,21.915,232.006,231.812,231.613,50.062,50.032,50.034,2.151,2.274,2.088,0.907,0.892,0.927,0.83,0.868,0.854,0.885,0.799,10.608,10.911,10.201,85.358,85.575,87.053,8.169,7.886,8.604,34.922,33.837,35.761,37.959,36.901,38.852,8.75,8.438,9.199,32.432,31.646,33.071,36.84,35.822,37.706,42.9,45.578,42.256
2026-03-08T09:01:09.851890,145.32,145.165,147.548,3.248,7.975,7.806,8.321,14.839,134.454,134.005,136.67,4.437,11.992,11.765,12.608,22.111,232.241,231.507,231.826,50.091,50.077,50.065,2.142,2.267,2.089,0.904,0.891,0.926,0.831,0.866,0.853,0.885,0.8,10.702,11.0,10.266,85.434,85.639,86.828,8.172,7.881,8.604,34.858,33.776,35.7,37.978,36.864,38.77,8.743,8.446,9.18,32.388,31.583,33.031,36.839,35.804,37.738,42.774,45.741,42.292
2026-03-08T09:01:10.853236,145.287,145.274,147.223,3.224,7.936,7.773,8.307,14.987,134.253,134.417,136.539,4.382,11.907,11.728,12.563,22.351,231.587,231.088,231.398,50.039,50.104,50.085,2.142,2.262,2.089,0.904,0.893,0.926,0.831,0.864,0.852,0.885,0.804,10.809,11.108,10.369,85.33,85.742,86.681,8.142,7.879,8.57,34.818,33.817,35.743,37.975,36.796,38.849,8.715,8.45,9.153,32.377,31.454,32.994,36.873,35.758,37.681,42.895,45.752,42.348
2026-03-08T09:01:11.853414,145.434,145.76,147.323,3.198,7.906,7.755,8.277,15.127,134.33,134.311,136.394,4.331,11.875,11.667,12.488,22.541,231.597,231.635,231.595,50.175,50.089,50.169,2.135,2.26,2.089,0.905,0.893,0.925,0.835,0.864,0.854,0.883,0.804,10.85,11.171,10.452,85.445,85.864,86.723,8.127,7.893,8.539,34.808,33.798,35.643,37.934,36.728,38.835,8.692,8.449,9.148,32.286,31.483,33.094,36.725,35.779,37.649,42.797,45.661,42.313
2026-03-08T09:01:12.853429,145.411,145.713,147.34,3.175,7.879,7.734,8.249,15.277,134.76,134.72,136.281,4.28,11.81,11.672,12.479,22.744,232.145,231.441,231.433,50.152,50.165,50.081,2.127,2.254,2.083,0.903,0.894,0.924,0.837,0.865,0.853,0.882,0.805,10.929,11.264,10.53,85.326,85.864,86.437,8.134,7.907,8.523,34.836,33.756,35.699,37.791,36.702,38.718,8.681,8.452,9.116,32.299,31.38,32.968,36.694,35.645,37.654,42.935,45.73,42.265
2026-03-08T09:01:13.857628,145.978,146.307,147.111,3.155,7.852,7.702,8.203,15.415,134.93,135.289,136.085,4.225,11.775,11.639,12.418,22.899,232.349,231.065,231.237,50.138,50.196,50.029,2.125,2.252,2.084,0.902,0.892,0.924,0.836,0.864,0.855,0.882,0.808,11.01,11.347,10.565,85.347,86.299,86.467,8.111,7.897,8.502,34.774,33.698,35.606,37.824,36.556,38.727,8.675,8.472,9.095,32.235,31.405,33.041,36.619,35.658,37.561,42.882,45.738,42.296
2026-03-08T09:01:14.857209,145.679,146.479,146.983,3.144,7.805,7.704,8.185,15.519,134.996,135.717,136.214,4.171,11.69,11.593,12.359,23.18,232.15,231.22,231.494,50.143,50.163,50.081,2.121,2.244,2.08,0.901,0.895,0.922,0.84,0.862,0.854,0.881,0.81,11.058,11.397,10.652,85.597,86.284,86.492,8.108,7.905,8.483,34.701,33.583,35.613,37.75,36.56,38.766,8.68,8.478,9.087,32.239,31.349,33.0,36.705,35.635,37.592,42.876,45.632,42.42
2026-03-08T09:01:15.856065,145.804,146.794,146.667,3.157,7.768,7.665,8.157,15.684,134.904,135.918,135.829,4.125,11.662,11.585,12.319,23.342,231.503,230.713,231.145,50.194,50.121,50.12,2.119,2.239,2.078,0.902,0.895,0.922,0.841,0.863,0.855,0.881,0.812,11.107,11.458,10.681,85.488,86.55,86.47,8.096,7.928,8.479,34.721,33.565,35.6,37.671,36.483,38.648,8.67,8.505,9.051,32.127,31.293,32.935,36.588,35.589,37.62,42.932,45.72,42.399
2026-03-08T09:01:16.857956,146.23,147.121,146.516,3.164,7.73,7.663,8.127,15.749,135.308,136.198,136.202,4.066,11.583,11.554,12.251,23.539,231.526,231.072,230.622,50.101,50.122,50.032,2.118,2.235,2.081,0.902,0.896,0.918,0.842,0.861,0.854,0.879,0.813,11.156,11.503,10.707,85.843,86.785,86.377,8.072,7.941,8.469,34.665,33.58,35.62,37.648,36.514,38.752,8.638,8.524,9.017,32.175,31.204,32.955,36.511,35.55,37.554,42.799,45.793,42.43
2026-03-08T09:01:17.861270,146.3,147.54,146.775,3.175,7.687,7.669,8.097,15.886,135.293,136.617,135.973,4.01,11.536,11.52,12.225,23.72,231.755,231.024,231.023,50.155,50.036,50.184,2.108,2.23,2.076,0.901,0.895,0.918,0.843,0.862,0.856,0.879,0.815,11.194,11.512,10.755,85.694,87.002,86.344,8.077,7.95,8.438,34.656,33.48,35.655,37.541,36.491,38.722,8.635,8.527,9.0,32.132,31.19,32.955,36.503,35.466,37.6,42.868,45.772,42.334
2026-03-08T09:01:18.861935,146.466,147.726,146.72,3.202,7.659,7.666,8.051,15.984,135.702,137.11,135.969,3.964,11.482,11.524,12.162,23.856,231.276,230.875,231.134,50.189,50.079,50.185,2.103,2.224,2.073,0.901,0.896,0.919,0.848,0.863,0.857,0.879,0.816,11.209,11.535,10.759,85.788,87.304,86.179,8.079,7.976,8.411,34.538,33.413,35.618,37.537,36.438,38.588,8.653,8.56,9.004,32.113,31.172,32.96,36.506,35.376,37.551,42.881,45.707,42.377
2026-03-08T09:01:19.862623,146.902,148.461,146.47,3.237,7.631,7.648,8.008,16.106,136.169,137.946,135.586,3.932,11.475,11.546,12.111,24.011,231.655,230.369,230.917,50.01,50.135,50.188,2.104,2.221,2.071,0.9,0.896,0.917,0.848,0.863,0.859,0.877,0.82,11.215,11.543,10.763,86.091,87.52,86.323,8.066,8.004,8.4,34.459,33.334,35.561,37.556,36.28,38.558,8.663,8.566,8.997,32.008,31.161,32.898,36.482,35.334,37.498,42.875,45.78,42.307
2026-03-08T09:01:20.860988,146.858,148.486,146.509,3.267,7.613,7.657,7.998,16.181,136.31,138.033,135.57,3.888,11.414,11.496,12.095,24.127,231.712,230.003,230.638,50.17,50.091,50.047,2.097,2.212,2.071,0.902,0.898,0.915,0.85,0.861,0.859,0.877,0.82,11.225,11.546,10.789,86.025,87.556,86.254,8.088,8.007,8.369,34.467,33.381,35.538,37.473,36.336,38.633,8.627,8.608,8.963,31.93,31.114,32.911,36.447,35.372,37.53,42.979,45.7,42.354
2026-03-08T09:01:21.870234,146.948,149.235,146.681,3.31,7.588,7.648,7.938,16.301,136.511,138.552,135.588,3.847,11.366,11.527,12.02,24.26,231.957,230.417,230.452,50.045,50.0,50.129,2.092,2.214,2.065,0.901,0.897,0.915,0.852,0.862,0.859,0.877,0.823,11.206,11.542,10.769,86.422,87.941,86.175,8.08,8.053,8.367,34.402,33.357,35.539,37.408,36.232,38.554,8.635,8.629,8.958,31.987,31.022,32.898,36.281,35.29,37.476,42.827,45.679,42.36
2026-03-08T09:01:22.870372,147.125,149.085,146.509,3.356,7.549,7.66,7.921,16.389,136.519,139.177,135.706,3.827,11.311,11.555,11.959,24.404,231.542,230.544,230.261,50.078,50.184,50.025,2.09,2.208,2.066,0.9,0.898,0.914,0.856,0.863,0.861,0.874,0.825,11.176,11.503,10.754,86.508,87.909,86.492,8.08,8.055,8.343,34.384,33.295,35.471,37.37,36.17,38.611,8.641,8.66,8.934,31.947,31.055,32.802,36.308,35.237,37.385,42.863,45.84,42.349
2026-03-08T09:01:23.870249,147.623,149.59,146.74,3.41,7.539,7.665,7.904,16.417,137.012,139.537,135.945,3.797,11.296,11.539,11.936,24.528,231.765,229.762,230.824,50.049,50.029,50.034,2.082,2.205,2.063,0.901,0.9,0.914,0.856,0.863,0.861,0.876,0.826,11.164,11.485,10.728,86.504,88.384,86.309,8.076,8.087,8.346,34.37,33.286,35.512,37.309,36.203,38.467,8.673,8.685,8.917,31.922,31.031,32.846,36.247,35.265,37.35,42.914,45.757,42.458
2026-03-08T09:01:24.870450,148.043,150.1,146.681,3.459,7.506,7.681,7.871,16.515,137.235,139.914,135.806,3.783,11.241,11.571,11.897,24.576,231.529,230.148,230.374,50.056,50.013,50.147,2.077,2.199,2.062,0.901,0.9,0.915,0.86,0.864,0.863,0.874,0.829,11.119,11.431,10.685,86.734,88.496,86.541,8.089,8.122,8.336,34.342,33.302,35.398,37.303,36.201,38.446,8.66,8.705,8.919,31.779,30.987,32.799,36.2,35.25,37.372,42.983,45.688,42.454
2026-03-08T09:01:25.870916,148.136,150.619,146.691,3.509,7.469,7.688,7.818,16.553,137.684,140.592,136.172,3.781,11.217,11.596,11.852,24.671,231.459,230.077,229.955,50.036,50.09,50.137,2.08,2.199,2.06,0.902,0.904,0.912,0.86,0.862,0.863,0.875,0.832,11.072,11.379,10.623,86.884,88.595,86.455,8.097,8.141,8.308,34.316,33.159,35.408,37.29,36.178,38.497,8.683,8.715,8.902,31.802,31.03,32.823,36.121,35.225,37.322,42.91,45.812,42.447
2026-03-08T09:01:26.872529,148.31,150.716,146.833,3.566,7.469,7.708,7.79,16.562,138.242,140.469,136.265,3.78,11.178,11.636,11.812,24.662,231.15,229.581,230.085,50.05,50.013,50.012,2.072,2.2,2.055,0.903,0.904,0.915,0.864,0.865,0.864,0.874,0.832,11.023,11.327,10.592,87.127,88.78,86.682,8.1,8.17,8.302,34.206,33.193,35.399,37.231,36.104,38.468,8.667,8.757,8.894,31.709,31.005,32.697,36.075,35.095,37.262,42.926,45.771,42.458
2026-03-08T09:01:27.873275,148.646,151.166,147.38,3.611,7.436,7.735,7.76,16.615,138.666,141.049,136.441,3.788,11.193,11.665,11.752,24.692,231.428,229.968,229.835,50.078,50.063,50.023,2.072,2.192,2.05,0.905,0.907,0.911,0.864,0.865,0.867,0.875,0.834,10.959,11.25,10.513,87.451,89.115,86.738,8.123,8.193,8.297,34.205,33.217,35.29,37.144,36.097,38.346,8.684,8.8,8.861,31.696,30.982,32.665,36.019,35.172,37.329,42.869,45.718,42.504
2026-03-08T09:01:28.874663,149.17,151.158,147.036,3.656,7.422,7.748,7.737,16.58,139.081,141.214,136.533,3.793,11.164,11.696,11.682,24.749,230.754,229.474,230.295,50.047,50.177,50.105,2.062,2.192,2.052,0.904,0.905,0.914,0.868,0.865,0.868,0.872,0.835,10.857,11.198,10.462,87.527,89.198,86.688,8.13,8.205,8.278,34.209,33.158,35.351,37.064,36.081,38.406,8.703,8.812,8.857,31.636,30.924,32.698,35.99,35.136,37.248,42.863,45.749,42.496
2026-03-08T09:01:29.883802,149.391,151.389,147.143,3.711,7.429,7.784,7.703,16.596,139.469,141.872,136.719,3.821,11.137,11.745,11.63,24.714,231.015,229.498,229.752,50.151,50.184,50.136,2.058,2.19,2.049,0.904,0.909,0.912,0.866,0.866,0.868,0.875,0.837,10.808,11.1,10.376,87.506,89.193,86.857,8.13,8.254,8.281,34.081,33.113,35.253,37.141,36.113,38.361,8.719,8.836,8.86,31.697,30.879,32.697,36.042,35.129,37.188,43.027,45.859,42.478
2026-03-08T09:01:30.886139,149.748,151.556,147.556,3.744,7.419,7.809,7.664,16.607,139.45,142.311,136.745,3.843,11.118,11.769,11.601,24.731,231.232,229.208,229.671,50.022,50.107,50.05,2.055,2.189,2.049,0.904,0.911,0.913,0.87,0.864,0.868,0.872,0.837,10.721,11.007,10.293,87.892,89.389,86.949,8.161,8.291,8.263,34.113,33.045,35.237,37.085,36.089,38.352,8.733,8.883,8.857,31.616,30.849,32.634,35.923,35.01,37.266,42.874,45.756,42.529
2026-03-08T09:01:31.884497,150.195,152.106,147.837,3.787,7.395,7.85,7.634,16.56,140.372,142.391,137.036,3.876,11.079,11.79,11.57,24.685,230.56,229.363,229.359,50.151,50.102,50.041,2.057,2.19,2.042,0.906,0.91,0.911,0.869,0.866,0.87,0.874,0.839,10.606,10.934,10.204,88.001,89.531,86.842,8.173,8.304,8.284,34.08,33.048,35.256,37.008,35.997,38.225,8.745,8.905,8.83,31.58,30.805,32.55,35.938,35.066,37.176,42.953,45.826,42.438
2026-03-08T09:01:32.883580,150.607,152.026,147.75,3.811,7.399,7.864,7.617,16.536,140.546,142.618,137.22,3.916,11.092,11.849,11.5,24.646,231.141,229.751,229.995,50.158,50.005,50.184,2.051,2.184,2.042,0.905,0.912,0.913,0.87,0.868,0.872,0.873,0.841,10.514,10.847,10.117,88.142,89.671,87.107,8.178,8.342,8.288,33.98,33.152,35.195,37.016,36.059,38.287,8.751,8.931,8.823,31.521,30.9,32.526,35.919,35.08,37.159,42.948,45.798,42.517
2026-03-08T09:01:33.886815,150.731,152.653,148.006,3.828,7.38,7.916,7.582,16.478,140.982,142.909,137.418,3.959,11.096,11.892,11.461,24.549,231.133,229.743,229.585,50.039,50.109,50.143,2.046,2.188,2.04,0.907,0.914,0.913,0.872,0.867,0.872,0.874,0.841,10.435,10.727,10.006,88.55,89.871,87.051,8.213,8.379,8.281,33.907,33.036,35.255,36.901,36.051,38.294,8.792,8.985,8.832,31.512,30.791,32.603,35.819,34.982,37.081,42.899,45.846,42.43
2026-03-08T09:01:34.885810,150.924,152.653,148.023,3.844,7.382,7.964,7.551,16.432,141.044,143.137,137.591,4.001,11.066,11.954,11.46,24.448,230.693,229.141,229.921,50.167,50.04,50.036,2.044,2.182,2.036,0.91,0.916,0.911,0.875,0.868,0.872,0.872,0.841,10.33,10.64,9.936,88.512,89.882,87.271,8.217,8.399,8.273,33.887,33.143,35.195,36.953,35.985,38.183,8.801,8.984,8.853,31.459,30.846,32.534,35.832,34.987,37.075,42.939,45.86,42.409
2026-03-08T09:01:35.885669,151.539,152.819,148.266,3.853,7.391,7.978,7.525,16.34,141.368,143.301,138.333,4.054,11.074,12.023,11.404,24.355,230.919,228.872,229.462,50.017,50.059,50.192,2.041,2.186,2.028,0.907,0.916,0.91,0.873,0.868,0.874,0.873,0.843,10.212,10.521,9.821,88.614,90.064,87.347,8.23,8.436,8.257,33.934,33.095,35.095,36.8,35.93,38.132,8.816,9.033,8.818,31.487,30.789,32.521,35.715,35.06,37.021,42.913,45.773,42.522
2026-03-08T09:01:36.885705,151.768,152.767,148.563,3.849,7.378,8.046,7.509,16.25,141.802,143.575,138.389,4.116,11.079,12.084,11.374,24.247,230.281,229.092,229.683,50.184,50.102,50.075,2.037,2.182,2.029,0.908,0.916,0.91,0.876,0.872,0.875,0.872,0.844,10.142,10.413,9.738,88.967,90.157,87.681,8.252,8.437,8.266,33.812,33.116,35.093,36.805,35.974,38.084,8.858,9.058,8.84,31.469,30.814,32.44,35.736,35.006,36.977,42.924,45.772,42.432
2026-03-08T09:01:37.887621,151.873,152.643,149.173,3.837,7.369,8.078,7.476,16.15,142.432,143.606,138.436,4.163,11.093,12.174,11.322,24.082,230.664,229.28,228.863,50.034,50.009,50.117,2.036,2.184,2.027,0.91,0.916,0.91,0.876,0.871,0.877,0.872,0.843,10.02,10.328,9.632,89.068,90.157,87.738,8.277,8.472,8.265,33.816,33.078,35.069,36.791,35.949,38.049,8.886,9.104,8.837,31.392,30.904,32.435,35.763,35.065,37.055,43.072,45.797,42.522
2026-03-08T09:01:38.886182,152.321,153.185,149.056,3.826,7.391,8.115,7.449,16.093,142.887,143.608,138.725,4.211,11.067,12.22,11.289,23.933,230.613,228.687,228.775,50.014,50.188,50.06,2.032,2.182,2.026,0.91,0.92,0.91,0.875,0.873,0.879,0.871,0.845,9.905,10.232,9.55,89.442,90.161,87.93,8.314,8.487,8.266,33.769,33.096,35.048,36.766,35.929,37.999,8.906,9.116,8.835,31.391,30.805,32.371,35.678,35.014,37.025,42.95,45.872,42.562
2026-03-08T09:01:39.888372,152.563,152.916,149.455,3.803,7.406,8.179,7.431,15.945,142.986,143.604,139.519,4.272,11.092,12.29,11.234,23.744,230.731,228.508,229.171,50.037,50.047,50.169,2.026,2.188,2.017,0.914,0.919,0.912,0.877,0.872,0.879,0.873,0.844,9.824,10.129,9.436,89.582,90.21,87.885,8.322,8.527,8.265,33.752,33.096,35.022,36.722,36.078,38.078,8.927,9.146,8.843,31.278,30.837,32.383,35.672,35.042,36.939,42.95,45.828,42.522
2026-03-08T09:01:40.892175,152.819,152.742,149.784,3.759,7.41,8.204,7.417,15.832,143.244,143.272,139.638,4.318,11.105,12.366,11.209,23.623,230.66,228.809,228.898,50.019,50.007,50.028,2.021,2.189,2.018,0.914,0.922,0.914,0.875,0.875,0.881,0.873,0.843,9.744,10.033,9.369,89.65,90.034,88.228,8.343,8.561,8.279,33.789,33.15,34.985,36.619,36.012,38.034,8.963,9.179,8.855,31.251,30.866,32.339,35.636,35.1,36.96,43.036,45.77,42.46
2026-03-08T09:01:41.895203,153.007,152.672,150.035,3.724,7.422,8.249,7.407,15.707,143.447,143.474,140.003,4.377,11.125,12.445,11.176,23.438,230.637,228.383,228.98,50.144,50.168,50.101,2.017,2.193,2.016,0.914,0.923,0.913,0.875,0.875,0.883,0.874,0.844,9.635,9.933,9.281,89.908,90.008,88.247,8.397,8.556,8.269,33.676,33.072,34.975,36.581,36.013,38.005,8.958,9.198,8.867,31.286,30.844,32.369,35.56,35.101,36.883,42.958,45.861,42.422
2026-03-08T09:01:42.892306,153.231,152.605,150.136,3.689,7.413,8.299,7.368,15.598,143.781,143.318,140.447,4.43,11.147,12.523,11.163,23.242,230.512,228.309,228.889,50.156,50.057,50.082,2.022,2.19,2.009,0.914,0.924,0.911,0.875,0.877,0.882,0.873,0.845,9.561,9.864,9.194,89.961,89.92,88.576,8.402,8.579,8.306,33.689,33.123,34.964,36.649,36.016,37.858,8.987,9.217,8.856,31.256,30.956,32.34,35.502,35.074,36.874,43.071,45.939,42.483
2026-03-08T09:01:43.894479,153.587,152.769,150.614,3.64,7.434,8.374,7.363,15.45,144.09,143.195,140.53,4.47,11.137,12.59,11.128,23.017,230.141,228.625,228.797,50.166,49.994,50.047,2.017,2.197,2.004,0.918,0.923,0.914,0.875,0.878,0.882,0.874,0.843,9.482,9.778,9.124,90.054,89.953,88.568,8.445,8.602,8.29,33.724,33.092,34.876,36.595,36.059,37.922,9.031,9.223,8.877,31.253,30.882,32.22,35.525,35.058,36.817,42.947,45.841,42.444
